2025-06-19T21:10:27.966948, avg_psi=49.76, samples=133
2025-06-19T21:15:30.234316, avg_psi=49.06, samples=129
2025-06-19T21:20:30.261340, avg_psi=50.47, samples=128
2025-06-19T21:25:32.518610, avg_psi=52.46, samples=129
2025-06-19T21:30:32.552120, avg_psi=51.07, samples=128
2025-06-19T21:35:34.817861, avg_psi=52.32, samples=129
2025-06-19T21:40:37.076118, avg_psi=53.69, samples=129
2025-06-19T21:45:39.320442, avg_psi=52.42, samples=129
2025-06-19T21:50:41.592999, avg_psi=52.80, samples=129
2025-06-19T21:55:43.864210, avg_psi=53.27, samples=129
2025-06-19T22:00:46.086010, avg_psi=53.79, samples=129
2025-06-19T22:05:48.342219, avg_psi=50.52, samples=129
2025-06-19T22:10:50.610264, avg_psi=50.64, samples=129
2025-06-19T22:15:52.818077, avg_psi=51.22, samples=129
2025-06-19T22:20:55.052123, avg_psi=50.39, samples=129
2025-06-19T22:25:55.072656, avg_psi=50.90, samples=128
2025-06-19T22:30:57.336912, avg_psi=51.52, samples=129
2025-06-19T22:35:59.584903, avg_psi=51.03, samples=129
2025-06-19T22:41:01.779114, avg_psi=51.63, samples=129
2025-06-19T22:46:03.983973, avg_psi=52.17, samples=129
2025-06-19T22:51:06.231098, avg_psi=52.55, samples=129
2025-06-19T22:56:08.467001, avg_psi=50.40, samples=129
2025-06-19T23:01:08.493665, avg_psi=45.34, samples=128
2025-06-19T23:06:08.501546, avg_psi=44.17, samples=128
2025-06-19T23:11:10.762215, avg_psi=43.24, samples=129
2025-06-19T23:16:10.770559, avg_psi=43.02, samples=128
2025-06-19T23:21:10.791409, avg_psi=43.08, samples=128
2025-06-19T23:26:13.061714, avg_psi=43.98, samples=129
2025-06-19T23:31:15.308323, avg_psi=51.27, samples=129
2025-06-19T23:36:17.534349, avg_psi=55.12, samples=129
2025-06-19T23:41:17.591787, avg_psi=55.26, samples=128
2025-06-19T23:46:19.842611, avg_psi=52.68, samples=129
2025-06-19T23:51:22.107584, avg_psi=55.70, samples=129
2025-06-19T23:56:22.133644, avg_psi=51.91, samples=128
2025-06-20T00:01:22.142097, avg_psi=51.00, samples=128
2025-06-20T00:06:24.377058, avg_psi=50.61, samples=129
2025-06-20T00:11:26.621590, avg_psi=51.21, samples=129
2025-06-20T00:16:28.815948, avg_psi=51.02, samples=129
2025-06-20T00:21:31.090059, avg_psi=51.57, samples=129
2025-06-20T00:26:33.339689, avg_psi=50.57, samples=129
2025-06-20T00:31:33.342457, avg_psi=44.81, samples=128
2025-06-20T00:36:35.578082, avg_psi=40.06, samples=129
2025-06-20T00:41:37.830149, avg_psi=39.28, samples=129
2025-06-20T00:46:40.054880, avg_psi=41.09, samples=129
2025-06-20T00:51:42.291375, avg_psi=41.57, samples=129
2025-06-20T00:56:44.561567, avg_psi=43.21, samples=129
2025-06-20T01:01:44.599223, avg_psi=43.45, samples=128
2025-06-20T01:06:46.850802, avg_psi=43.69, samples=129
2025-06-20T01:11:49.087458, avg_psi=44.18, samples=129
2025-06-20T01:16:51.352968, avg_psi=45.02, samples=129
2025-06-20T01:21:51.357772, avg_psi=43.84, samples=128
2025-06-20T01:26:53.598043, avg_psi=43.86, samples=129
2025-06-20T01:31:53.639177, avg_psi=44.90, samples=128
2025-06-20T01:36:55.887636, avg_psi=44.88, samples=129
